table0_id;table0A;table0B;table0C;table0D;table0E
1150;289;950;309;510;692
1151;474;288;814;435;173
1152;168;705;971;781;537
1153;889;604;989;429;313
1154;63;651;799;707;353
1155;737;514;79;611;396
1156;448;709;362;254;930
1157;505;937;76;534;548
1158;509;667;83;18;901
1159;787;597;932;559;173
1160;978;913;464;597;526
1161;441;720;501;305;182
1162;132;240;613;167;604
1163;261;379;279;222;85
1164;305;226;94;526;968
1165;59;152;541;735;247
1166;354;74;300;567;595
1167;743;988;532;328;831
1168;696;900;102;945;273
1169;816;365;206;283;125
1170;422;891;747;370;979
1171;316;615;591;878;997
1172;84;540;560;661;777
1173;218;192;415;450;133
1174;703;920;405;287;53
1175;636;657;628;455;63
1176;538;616;394;195;856
1177;834;320;698;993;967
1178;574;81;225;369;325
1179;764;659;799;307;716
1180;512;40;303;998;783
1181;414;216;169;338;461
1182;901;510;561;257;445
1183;995;915;880;297;28
1184;909;512;82;652;771
1185;390;923;453;231;915
1186;24;429;723;899;200
1187;922;356;747;259;660
1188;170;697;477;810;655
1189;985;244;792;786;298
1190;724;669;773;851;293
1191;14;589;989;232;907
1192;530;421;99;778;59
1193;711;473;370;469;941
1194;800;786;635;731;218
1195;496;957;203;538;529
1196;471;207;561;623;546
1197;230;787;557;875;501
1198;192;197;934;186;865
1199;262;784;652;754;953
1200;276;435;615;984;772
1201;94;132;299;524;492
1202;28;201;736;208;372
1203;150;470;614;632;973
1204;970;182;404;814;267
1205;744;865;154;80;989
1206;209;174;520;225;427
1207;231;897;360;407;996
1208;164;475;276;265;807
1209;731;761;977;171;98
1210;300;667;359;322;23
1211;114;922;364;692;735
1212;239;907;680;614;313
1213;506;308;637;533;718
1214;103;516;903;662;454
1215;579;887;930;694;735
1216;440;944;420;477;609
1217;435;651;61;485;736
1218;4;732;784;776;510
1219;119;164;381;639;776
1220;825;203;714;896;794
1221;61;147;403;857;279
1222;161;819;67;689;848
1223;997;450;7;520;933
1224;19;957;430;222;512
1225;505;794;721;853;607
1226;109;664;737;424;402
1227;32;76;200;525;19
1228;649;540;183;553;152
1229;780;433;496;814;149
1230;943;627;698;626;521
1231;264;674;458;429;703
1232;328;832;954;470;634
1233;411;434;947;218;858
1234;793;66;754;793;147
1235;765;400;400;505;468
1236;270;145;285;18;326
1237;394;922;980;842;924
1238;36;745;292;555;152
1239;865;628;834;855;537
1240;258;884;929;936;702
1241;583;71;936;392;399
1242;969;477;220;86;206
1243;374;625;906;536;843
1244;644;248;159;948;782
1245;349;128;739;835;56
1246;910;254;168;706;118
1247;805;924;723;342;409
1248;33;551;856;397;739
1249;101;773;954;580;31
1250;470;38;158;913;564
1251;972;655;985;768;553
1252;368;288;282;594;799
1253;683;564;999;83;531
1254;104;484;315;813;103
1255;697;941;505;297;403
1256;51;769;83;444;6
1257;277;566;395;582;476
1258;78;338;624;875;923
1259;336;657;220;17;881
1260;766;697;788;871;994
1261;897;773;105;30;272
1262;728;512;81;325;271
1263;629;299;647;184;484
1264;261;345;814;829;442
1265;146;745;442;139;696
1266;117;566;952;172;231
1267;755;920;226;769;242
1268;335;841;815;178;447
1269;921;604;697;62;441
1270;497;787;713;17;114
1271;100;917;24;444;357
1272;331;493;251;756;752
1273;915;378;442;117;593
1274;145;427;917;240;312
1275;386;285;777;283;792
1276;953;900;482;922;366
1277;934;480;664;55;842
1278;136;810;428;183;394
1279;789;219;293;629;795
1280;601;504;998;13;90
1281;71;500;81;834;379
1282;202;82;391;975;494
1283;965;71;952;914;378
1284;687;536;485;828;742
1285;957;141;276;265;173
1286;574;582;444;744;428
1287;10;946;910;360;610
1288;75;496;554;242;429
1289;942;786;7;290;326
1290;209;717;734;768;265
1291;273;349;290;980;849
1292;791;557;910;711;196
1293;997;962;383;840;941
1294;538;33;722;951;161
1295;190;432;964;162;83
1296;207;167;923;379;703
1297;579;842;923;144;370
1298;239;172;516;707;312
1299;578;141;325;225;726
1300;778;183;351;25;834
1301;93;783;16;559;41
1302;469;36;901;75;673
1303;564;954;543;968;164
1304;209;783;586;112;979
1305;31;808;197;169;14
1306;653;662;184;111;308
1307;371;321;39;479;537
1308;970;822;976;387;995
1309;370;427;169;111;574
1310;757;760;629;366;264
1311;625;431;952;311;846
1312;232;555;878;569;570
1313;613;861;925;817;297
1314;740;667;292;190;759
1315;727;134;920;721;551
1316;653;68;889;381;898
1317;109;708;534;552;629
1318;905;128;925;213;897
1319;714;355;874;539;758
1320;425;156;353;367;548
1321;922;363;38;42;347
1322;64;696;924;28;734
1323;772;760;59;179;398
1324;965;359;63;766;567
1325;334;622;719;395;120
1326;101;881;776;769;81
1327;331;676;660;33;790
1328;364;464;446;273;901
1329;406;623;815;631;678
1330;743;761;739;797;236
1331;459;74;700;475;628
1332;438;795;461;537;774
1333;209;13;513;652;350
1334;791;60;377;649;401
1335;119;751;907;883;413
1336;196;274;680;997;87
1337;78;823;835;372;272
1338;899;943;807;751;192
1339;779;44;714;142;275
1340;742;488;786;695;405
1341;971;161;988;658;95
1342;673;658;551;407;442
1343;817;365;119;250;315
1344;20;14;956;326;801
1345;834;307;613;578;400
1346;919;767;59;200;116
1347;735;332;538;337;749
1348;217;8;339;252;463
1349;810;662;741;311;25
1350;103;821;427;64;78
1351;402;507;975;731;199
1352;4;405;422;320;781
1353;887;812;749;66;789
1354;309;825;97;820;30
1355;864;523;483;511;204
1356;824;888;200;17;396
1357;220;932;337;165;653
1358;560;832;517;659;628
1359;32;421;528;945;793
1360;262;179;365;772;53
1361;858;509;494;416;832
1362;561;602;431;260;677
1363;182;184;523;751;570
1364;516;202;126;400;159
1365;798;848;318;544;763
1366;843;643;888;290;63
1367;723;55;884;254;624
1368;970;351;487;747;348
1369;29;816;999;402;593
1370;645;565;690;904;876
1371;704;759;944;605;401
1372;717;731;31;548;733
1373;830;969;265;495;202
1374;922;117;737;162;987
1375;381;737;936;18;367
1376;231;337;520;283;929
1377;729;325;867;416;43
1378;245;412;506;980;98
1379;377;3;356;948;391
1380;836;13;532;132;178
1381;728;264;53;818;886
1382;145;497;208;112;137
1383;942;466;254;737;192
1384;391;841;736;617;947
1385;927;369;171;620;966
1386;345;375;506;373;720
1387;382;758;188;140;65
1388;395;472;508;754;977
1389;776;970;154;194;441
1390;965;218;592;829;54
1391;74;345;542;625;37
1392;355;490;321;318;271
1393;855;196;870;440;144
1394;771;387;504;904;325
1395;777;478;210;459;990
1396;740;861;727;546;832
1397;986;966;159;262;589
1398;492;510;222;800;501
1399;969;559;884;274;91
1400;313;688;314;296;646
1401;280;822;794;494;615
1402;438;773;495;113;401
1403;846;662;991;718;284
1404;22;184;705;822;149
1405;921;663;761;268;31
1406;650;928;824;514;40
1407;217;75;923;532;702
1408;749;77;473;947;985
1409;722;251;637;230;614
1410;462;26;377;416;250
1411;695;324;958;418;470
1412;676;984;879;823;974
1413;383;670;655;380;562
1414;494;105;928;401;683
1415;871;410;512;971;545
1416;594;455;113;797;446
1417;825;38;718;8;868
1418;930;951;485;859;126
1419;653;501;772;266;685
1420;165;394;638;811;361
1421;557;50;689;848;292
1422;216;976;768;538;323
1423;954;566;447;100;38
1424;785;86;159;957;5
1425;483;190;407;610;622
1426;72;47;917;766;379
1427;541;5;863;106;15
1428;745;573;982;791;840
1429;619;337;511;711;878
1430;824;74;931;720;639
1431;183;914;285;540;762
1432;653;73;767;524;342
1433;289;641;317;922;173
1434;901;458;471;746;552
1435;115;888;261;779;948
1436;701;615;447;301;222
1437;293;12;184;643;388
1438;491;817;923;865;782
1439;309;299;757;883;370
1440;785;8;681;464;915
1441;359;330;466;317;81
1442;885;555;805;521;861
1443;925;862;481;409;853
1444;924;950;158;366;947
1445;791;213;762;123;189
1446;687;739;23;106;830
1447;434;227;614;307;671
1448;527;218;921;870;733
1449;15;187;255;19;582
1450;244;750;913;608;493
1451;277;809;106;516;176
1452;813;6;241;634;738
1453;612;253;65;268;628
1454;819;84;682;361;238
1455;278;86;647;879;681
1456;575;152;5;797;611
1457;937;459;570;150;633
1458;187;754;889;44;120
1459;299;701;433;921;758
1460;241;222;314;100;508
1461;489;405;284;343;128
1462;943;590;643;304;373
1463;81;487;586;616;67
1464;989;624;682;111;208
1465;6;938;449;466;584
1466;210;185;815;182;507
1467;434;969;888;239;670
1468;756;180;47;887;97
1469;834;666;697;525;578
1470;825;940;103;489;746
1471;877;115;498;253;645
1472;386;229;805;201;818
1473;121;447;651;821;365
1474;733;640;72;370;447
1475;145;356;251;124;610
1476;297;347;366;941;631
1477;159;409;395;301;414
1478;31;786;780;902;260
1479;255;713;978;883;808
1480;181;417;94;958;202
1481;669;89;766;118;533
1482;897;463;537;130;185
1483;362;113;951;17;89
1484;38;217;117;43;316
1485;52;429;436;579;606
1486;920;539;191;407;661
1487;80;91;872;563;471
1488;242;20;808;528;242
1489;385;973;784;761;599
1490;810;396;978;212;784
1491;806;912;778;701;309
1492;168;192;310;919;68
1493;179;714;339;104;301
1494;590;769;125;269;625
1495;844;301;338;858;916
1496;250;277;517;949;443
1497;745;871;897;22;468
1498;866;159;73;91;144
1499;332;763;519;695;466
1500;642;220;194;47;145
1501;763;198;608;745;972
1502;464;377;556;400;375
1503;814;815;622;856;497
1504;331;144;791;104;345
1505;689;570;246;330;776
1506;649;319;398;718;388
1507;798;446;906;110;110
1508;461;159;636;819;930
1509;897;418;799;219;824
1510;263;566;632;786;714
1511;553;227;423;391;611
1512;363;848;839;290;581
1513;153;925;577;543;88
1514;337;383;156;919;887
1515;610;427;644;712;348
1516;908;735;798;770;984
1517;452;989;506;807;222
1518;654;355;862;123;153
1519;149;346;346;848;26
1520;737;404;472;807;543
1521;872;307;17;610;174
1522;893;798;825;164;10
1523;412;86;191;181;369
1524;888;109;42;517;753
1525;398;771;279;392;571
1526;571;342;250;727;685
1527;945;824;376;131;808
1528;869;727;84;495;846
1529;46;600;607;821;187
1530;10;931;166;180;110
1531;19;439;678;215;272
1532;561;86;99;182;861
1533;323;228;879;475;268
1534;895;739;230;362;509
1535;953;284;917;987;862
1536;471;160;73;452;750
1537;190;561;789;469;284
1538;134;983;394;259;104
1539;244;542;417;785;427
1540;662;754;808;456;366
1541;316;732;359;241;192
1542;698;672;864;490;675
1543;508;519;858;40;557
1544;319;258;192;398;84
1545;561;254;473;968;875
1546;239;629;926;575;839
1547;392;461;696;774;67
1548;737;6;165;219;170
1549;34;460;428;745;391
1550;290;652;847;482;206
1551;217;699;153;105;192
1552;246;340;902;415;198
1553;330;147;724;414;478
1554;684;272;703;780;544
1555;723;765;446;484;384
1556;706;309;251;259;832
1557;360;754;988;850;489
1558;514;323;58;813;30
1559;223;486;17;769;805
1560;485;415;821;22;997
1561;86;905;709;112;279
1562;554;259;39;75;465
1563;528;457;133;948;303
1564;756;530;314;795;370
1565;267;182;99;275;745
1566;73;598;33;581;331
1567;626;481;861;552;810
1568;874;607;768;361;772
1569;219;250;668;301;762
1570;852;849;970;425;171
1571;241;61;41;517;156
1572;265;194;715;573;904
1573;586;229;16;947;940
1574;254;739;553;70;389
1575;613;10;802;786;169
1576;753;197;776;881;481
1577;931;216;885;162;492
1578;264;642;736;315;685
1579;244;127;889;583;252
1580;845;433;675;667;892
1581;828;563;192;815;579
1582;530;802;207;773;222
1583;672;74;672;674;546
1584;94;851;565;776;44
1585;343;299;833;726;265
1586;76;571;773;14;228
1587;453;555;986;197;739
1588;40;414;650;532;629
1589;963;248;231;539;715
1590;895;31;933;800;205
1591;907;849;290;736;403
1592;258;806;387;966;527
1593;699;276;667;118;72
1594;457;712;781;884;70
1595;716;381;234;281;8
1596;820;583;241;232;173
1597;566;989;639;979;916
1598;696;54;333;372;555
1599;169;260;205;606;212
1600;660;980;743;511;517
1601;707;752;389;624;552
1602;150;978;993;142;951
1603;959;910;632;804;765
1604;250;188;124;879;713
1605;193;786;608;876;176
1606;657;196;365;693;700
1607;767;310;299;714;772
1608;571;372;335;162;714
1609;95;913;236;3;89
1610;106;349;893;866;580
1611;674;645;475;705;750
1612;573;831;7;476;647
1613;730;690;278;284;491
1614;688;798;846;387;438
1615;68;158;897;232;368
1616;419;219;765;107;878
1617;379;401;519;133;847
1618;65;142;655;949;794
1619;687;612;207;822;889
1620;234;182;708;673;870
1621;701;978;910;516;739
1622;48;47;917;785;842
1623;548;312;958;21;46
1624;874;569;613;844;900
1625;977;803;169;441;70
1626;678;575;839;924;612
1627;696;869;95;250;173
1628;350;283;270;961;931
1629;318;786;169;332;626
1630;324;494;48;320;15
1631;381;466;93;790;151
1632;690;953;368;491;415
1633;380;424;314;897;215
1634;384;296;514;488;478
1635;612;663;496;787;660
1636;767;467;124;682;883
1637;626;839;470;772;924
1638;557;598;321;296;56
1639;843;328;671;299;265
1640;89;944;230;384;492
1641;530;236;114;138;956
1642;598;834;225;409;921
1643;959;63;589;795;22
1644;56;140;458;818;355
1645;594;117;464;855;866
1646;990;806;357;64;556
1647;761;201;252;626;720
1648;187;991;356;196;390
1649;420;838;264;373;219
1650;456;905;111;593;110
1651;460;458;649;395;967
1652;693;578;936;225;802
1653;440;930;414;69;586
1654;370;50;355;586;339
1655;966;76;529;304;119
1656;701;637;136;666;18
1657;800;517;406;763;602
1658;596;75;311;903;320
1659;758;38;721;416;561
1660;812;23;57;192;316
1661;743;507;696;81;410
1662;557;565;734;57;503
1663;491;493;695;109;450
1664;380;393;318;129;896
1665;725;588;852;870;53
1666;686;278;13;892;175
1667;425;696;18;411;619
1668;207;33;415;887;996
1669;708;54;863;929;210
1670;272;639;179;621;309
1671;298;480;975;392;240
1672;615;279;616;127;884
1673;4;405;86;163;561
1674;579;750;541;527;163
1675;564;152;633;332;420
1676;976;728;372;672;102
1677;798;564;974;468;726
1678;645;874;257;633;906
1679;615;827;215;214;673
1680;336;613;725;995;718
1681;568;621;60;62;152
1682;678;274;813;928;913
1683;731;952;756;481;998
1684;877;506;476;883;342
1685;560;375;16;838;539
1686;843;905;25;138;213
1687;409;161;189;839;162
1688;919;766;501;282;856
1689;325;994;924;488;175
1690;833;761;876;112;130
1691;805;564;388;374;698
1692;672;216;822;537;199
1693;544;984;249;218;252
1694;747;115;377;311;880
1695;757;266;789;463;723
1696;448;340;992;779;654
1697;239;486;319;645;861
1698;96;715;281;750;327
1699;968;917;547;298;442
1700;445;657;70;986;79
1701;203;293;36;176;546
1702;714;592;944;497;576
1703;419;540;258;644;185
1704;461;657;36;339;259
1705;54;841;337;500;185
1706;437;250;871;701;233
1707;783;56;564;633;372
1708;326;105;812;465;258
1709;846;98;387;37;714
1710;61;491;769;860;412
1711;570;3;92;394;360
1712;145;614;443;34;301
1713;897;194;660;271;152
1714;140;510;262;482;937
1715;114;857;64;89;872
1716;421;204;446;716;145
1717;64;918;875;113;154
1718;586;478;412;773;134
1719;125;655;92;584;366
1720;728;307;257;85;300
1721;565;947;492;754;551
1722;533;664;30;668;405
1723;161;252;708;25;805
1724;533;681;496;796;911
1725;673;149;63;604;134
1726;396;675;648;690;65
1727;71;77;272;987;84
1728;457;925;820;362;336
1729;107;321;190;837;841
1730;493;427;578;621;372
1731;661;919;483;231;263
1732;666;531;733;991;436
1733;413;177;920;919;303
1734;174;613;671;954;513
1735;106;716;975;787;863
1736;277;105;366;714;386
1737;492;999;92;680;533
1738;922;830;740;363;185
1739;659;904;229;116;516
1740;894;54;320;173;342
1741;272;550;178;517;520
1742;890;217;436;650;597
1743;266;129;815;307;699
1744;995;691;42;766;206
1745;884;631;274;30;549
1746;641;319;710;585;443
1747;333;629;240;554;810
1748;389;470;573;160;167
1749;114;787;688;784;270
1750;304;448;233;534;872
1751;753;155;627;845;663
1752;548;673;881;668;335
1753;593;694;755;803;884
1754;312;407;776;465;788
1755;892;70;692;172;672
1756;650;510;365;746;590
1757;536;150;757;376;677
1758;812;799;928;698;401
1759;195;432;231;585;948
1760;375;212;169;745;426
1761;946;603;59;544;873
1762;806;257;439;189;347
1763;11;853;528;14;51
1764;978;691;440;894;171
1765;96;270;522;553;370
1766;699;342;517;570;224
1767;170;903;839;315;824
1768;966;977;571;336;322
1769;689;432;514;199;440
1770;716;742;756;199;799
1771;884;548;967;727;318
1772;433;478;5;133;816
1773;348;321;423;678;268
1774;708;734;337;846;267
1775;219;358;476;661;463
1776;730;666;70;958;792
1777;746;732;527;643;330
1778;286;277;832;418;158
1779;257;365;71;543;762
1780;592;17;662;161;785
1781;877;34;475;661;108
1782;918;987;61;101;892
1783;434;107;290;529;154
1784;443;582;157;754;345
1785;517;227;921;95;510
1786;683;793;375;158;42
1787;771;999;880;47;933
1788;14;20;527;870;680
1789;637;123;116;632;697
1790;855;436;607;839;712
1791;936;863;681;131;487
1792;220;407;517;348;979
1793;621;26;943;313;12
1794;734;996;214;360;13
1795;682;497;798;90;392
1796;159;752;69;440;154
1797;237;210;622;547;642
1798;503;660;467;266;180
1799;969;855;783;424;789
1800;775;535;917;684;906
1801;609;114;224;435;56
1802;295;844;874;851;163
1803;627;580;684;786;82
1804;527;586;99;215;593
1805;49;710;278;800;193
1806;73;475;438;675;924
1807;927;871;270;20;791
1808;919;530;8;155;478
1809;136;230;338;553;700
1810;716;520;102;779;818
1811;177;51;366;549;940
1812;889;571;511;908;255
1813;649;289;569;511;295
1814;456;434;956;784;631
1815;969;280;779;179;708
1816;5;693;468;611;287
1817;217;868;893;494;587
1818;30;159;298;553;910
1819;751;705;483;808;497
1820;36;10;72;21;985
1821;997;411;211;604;363
1822;275;368;321;277;320
1823;693;377;282;609;262
1824;436;686;46;594;539
1825;127;574;277;581;967
1826;482;508;858;782;794
1827;784;300;623;195;159
1828;475;967;853;688;871
1829;543;64;962;44;895
1830;542;175;448;410;375
1831;809;949;268;56;625
1832;196;135;361;915;663
1833;262;837;241;344;328
1834;926;611;194;513;688
1835;778;775;989;993;793
1836;153;178;585;986;389
1837;7;833;82;533;810
1838;970;57;323;838;448
1839;220;167;41;870;324
1840;818;608;361;901;620
1841;73;173;297;644;212
1842;96;673;674;167;634
1843;890;731;450;405;686
1844;449;16;620;73;294
1845;969;312;743;215;706
1846;987;560;270;574;728
1847;329;310;964;724;22
1848;400;552;261;608;529
1849;64;503;560;742;159
1850;444;319;740;857;420
1851;341;122;182;81;157
1852;949;208;197;368;977
1853;871;69;845;140;593
1854;283;962;598;554;307
1855;756;160;360;117;638
1856;59;676;176;77;481
1857;250;426;832;183;973
1858;128;976;670;127;855
1859;123;385;351;293;840
1860;885;971;574;226;632
1861;768;642;332;465;680
1862;26;930;910;45;623
1863;4;477;581;743;249
1864;698;604;113;331;139
1865;603;772;731;561;793
1866;604;266;361;597;214
1867;350;451;262;821;536
1868;572;574;133;920;522
1869;81;210;73;821;905
1870;285;71;108;6;264
1871;571;280;351;716;872
1872;574;617;720;726;909
1873;133;314;799;424;492
1874;757;564;838;983;331
1875;193;589;53;333;427
1876;618;177;553;215;542
1877;809;341;161;734;115
1878;285;900;202;338;231
1879;774;83;138;639;449
1880;351;456;731;493;873
1881;26;245;765;489;753
1882;239;710;892;266;322
