table2_id;table2A;table2B;table2C;table2D;table2E
1150;716;688;623;640;518
1151;27;614;582;792;593
1152;899;557;170;742;959
1153;972;481;934;135;983
1154;575;970;29;472;209
1155;178;232;884;999;651
1156;580;114;925;175;450
1157;477;814;656;712;178
1158;435;217;208;609;950
1159;29;425;730;542;240
1160;660;69;815;846;937
1161;225;418;642;788;528
1162;94;907;726;907;522
1163;567;619;340;767;373
1164;768;253;822;833;157
1165;434;43;54;453;475
1166;62;216;491;955;417
1167;970;547;949;580;757
1168;306;775;731;424;149
1169;196;712;30;198;690
1170;446;465;596;794;299
1171;979;179;954;255;494
1172;360;910;827;405;178
1173;537;132;887;371;413
1174;999;580;244;212;232
1175;125;706;816;372;524
1176;442;724;898;866;814
1177;214;994;813;200;586
1178;33;988;913;33;255
1179;317;834;773;915;729
1180;554;689;843;289;562
1181;112;987;430;280;304
1182;264;616;858;650;551
1183;781;601;901;962;190
1184;942;187;703;638;411
1185;453;572;269;857;259
1186;945;531;707;957;223
1187;822;286;41;358;813
1188;243;77;582;199;319
1189;696;226;96;118;470
1190;695;336;54;779;433
1191;57;210;359;792;855
1192;68;396;926;665;390
1193;132;252;831;519;172
1194;22;900;120;181;506
1195;783;182;92;914;262
1196;276;427;859;130;789
1197;591;800;335;786;578
1198;218;8;409;233;672
1199;491;20;32;326;508
1200;509;467;461;910;230
1201;368;128;442;923;73
1202;278;746;76;577;602
1203;703;681;568;735;276
1204;397;760;805;317;382
1205;767;870;344;265;506
1206;388;171;59;386;708
1207;336;828;599;981;80
1208;826;700;416;127;824
1209;434;785;658;986;539
1210;829;680;91;932;589
1211;974;690;541;348;427
1212;17;15;992;683;589
1213;195;290;843;953;409
1214;982;67;118;195;88
1215;455;648;151;59;85
1216;851;238;807;506;71
1217;583;541;241;32;49
1218;383;535;500;798;812
1219;109;246;585;874;143
1220;468;949;951;12;738
1221;625;794;782;207;421
1222;790;550;409;640;51
1223;387;984;48;914;697
1224;399;992;498;178;227
1225;456;160;156;389;253
1226;8;686;118;536;41
1227;161;53;949;721;718
1228;668;941;347;409;32
1229;955;256;167;354;323
1230;371;590;454;572;341
1231;638;843;55;525;206
1232;513;31;883;61;153
1233;508;501;793;117;489
1234;227;372;458;52;766
1235;871;429;656;594;267
1236;652;197;786;112;4
1237;850;512;650;996;646
1238;635;495;934;396;225
1239;543;116;997;572;851
1240;654;529;493;808;878
1241;716;931;646;825;468
1242;70;838;744;7;176
1243;636;79;932;651;128
1244;241;77;463;554;966
1245;706;912;51;851;516
1246;410;847;951;267;513
1247;797;130;821;273;45
1248;960;874;521;792;686
1249;898;268;771;457;530
1250;664;217;453;857;525
1251;837;314;487;693;408
1252;106;463;934;696;443
1253;613;116;489;313;846
1254;691;631;792;291;168
1255;356;610;664;496;233
1256;49;267;50;885;961
1257;962;976;975;883;366
1258;716;757;628;275;614
1259;885;703;927;130;605
1260;762;147;742;22;199
1261;134;784;144;911;443
1262;411;309;58;607;614
1263;846;295;760;183;397
1264;634;760;610;978;446
1265;455;275;714;832;941
1266;345;202;695;912;628
1267;904;889;15;430;16
1268;135;280;103;182;525
1269;205;354;741;303;88
1270;452;736;96;944;508
1271;924;327;535;998;540
1272;747;170;243;258;73
1273;361;678;722;492;880
1274;699;815;818;771;346
1275;620;413;93;271;461
1276;511;41;495;990;187
1277;232;766;233;581;703
1278;875;799;46;713;449
1279;598;771;459;395;366
1280;974;517;711;686;699
1281;946;219;98;726;856
1282;254;87;235;251;66
1283;169;753;303;932;701
1284;269;659;818;713;798
1285;959;236;582;712;554
1286;417;398;762;903;826
1287;430;71;986;518;981
1288;286;763;153;874;347
1289;940;309;112;793;223
1290;802;397;905;351;685
1291;602;105;66;742;148
1292;820;795;200;171;24
1293;414;95;427;812;502
1294;666;714;818;771;553
1295;660;175;753;681;10
1296;201;490;635;803;945
1297;993;18;491;438;154
1298;314;895;141;17;472
1299;849;555;505;797;716
1300;958;291;50;170;3
1301;34;826;948;581;475
1302;905;648;946;465;194
1303;772;511;303;984;409
1304;239;630;399;80;676
1305;138;100;658;172;383
1306;884;52;934;349;197
1307;815;519;304;76;687
1308;966;239;917;152;677
1309;882;915;577;944;432
1310;179;697;789;232;514
1311;199;923;33;196;123
1312;901;775;166;707;375
1313;729;622;439;525;210
1314;982;881;348;175;196
1315;261;271;452;503;91
1316;185;900;453;485;305
1317;92;183;731;866;782
1318;918;463;871;813;277
1319;293;772;517;601;657
1320;338;243;296;206;437
1321;423;957;430;954;396
1322;953;759;900;103;614
1323;686;654;185;747;985
1324;122;337;773;877;103
1325;858;729;956;730;725
1326;965;201;55;661;284
1327;189;259;208;724;294
1328;906;107;242;172;230
1329;161;41;517;847;319
1330;922;785;194;431;439
1331;917;428;256;926;482
1332;470;858;547;912;86
1333;518;457;871;123;657
1334;433;114;593;106;758
1335;505;78;211;96;254
1336;57;270;950;29;510
1337;862;224;748;502;117
1338;965;139;834;101;41
1339;714;792;423;149;198
1340;339;316;350;461;157
1341;344;727;873;276;398
1342;616;804;460;514;143
1343;735;635;193;890;887
1344;113;409;203;486;227
1345;610;187;462;490;155
1346;319;524;339;926;531
1347;819;147;923;681;178
1348;575;980;805;548;787
1349;742;24;323;509;850
1350;688;136;319;4;376
1351;878;277;110;215;531
1352;745;216;252;615;583
1353;120;522;489;428;203
1354;191;433;374;769;394
1355;302;298;757;669;478
1356;347;302;868;577;160
1357;796;639;350;161;274
1358;133;559;227;708;32
1359;728;594;903;917;72
1360;373;429;431;750;847
1361;324;732;584;130;376
1362;84;884;875;564;377
1363;305;365;19;238;194
1364;572;990;78;156;842
1365;149;509;609;429;269
1366;875;381;814;433;941
1367;775;738;927;183;140
1368;208;578;456;635;617
1369;303;985;636;267;306
1370;466;730;292;258;218
1371;733;235;212;687;701
1372;322;643;488;65;933
1373;326;31;442;782;904
1374;20;789;537;461;480
1375;273;528;943;877;484
1376;424;282;794;142;370
1377;488;953;8;149;651
1378;656;945;504;700;492
1379;992;979;789;841;952
1380;559;190;20;556;944
1381;314;330;212;369;164
1382;755;594;240;332;591
1383;292;772;616;36;158
1384;121;972;722;361;810
1385;481;614;836;204;721
1386;527;23;746;366;559
1387;478;540;529;521;574
1388;639;55;387;666;989
1389;571;141;863;357;710
1390;764;954;395;45;184
1391;791;133;454;247;664
1392;384;182;811;622;378
1393;143;317;477;729;726
1394;777;937;495;69;809
1395;201;362;339;130;983
1396;256;373;442;990;914
1397;926;58;915;451;520
1398;977;858;241;773;865
1399;183;984;472;887;561
1400;100;555;235;581;168
1401;358;464;589;463;826
1402;243;418;281;82;144
1403;483;651;600;742;347
1404;840;388;889;904;473
1405;421;272;800;447;110
1406;833;808;623;957;528
1407;946;878;153;909;464
1408;992;742;706;990;341
1409;679;773;57;744;744
1410;562;924;448;124;708
1411;943;679;521;131;612
1412;82;932;953;785;727
1413;372;551;435;173;783
1414;844;287;132;864;71
1415;25;819;722;763;173
1416;205;501;930;514;172
1417;46;54;903;464;344
1418;131;90;654;992;639
1419;576;96;93;680;863
1420;185;893;15;437;969
1421;519;297;595;80;557
1422;862;717;968;996;141
1423;807;442;932;900;141
1424;741;250;627;586;919
1425;993;162;490;964;841
1426;347;959;30;679;972
1427;396;407;483;649;420
1428;947;286;832;635;307
1429;286;645;273;265;843
1430;140;6;100;534;171
1431;201;673;654;758;497
1432;138;551;280;791;513
1433;834;971;948;292;372
1434;251;153;299;965;657
1435;245;40;785;718;392
1436;731;407;145;824;816
1437;59;374;364;468;851
1438;219;665;425;418;162
1439;729;847;42;959;585
1440;632;842;194;359;35
1441;939;204;795;921;681
1442;822;604;225;427;711
1443;329;35;722;103;892
1444;913;226;884;808;227
1445;484;299;873;747;127
1446;112;167;692;314;701
1447;351;250;308;358;239
1448;316;768;531;738;620
1449;156;433;247;468;815
1450;444;143;398;89;204
1451;221;986;513;436;925
1452;368;896;369;671;150
1453;898;7;741;968;444
1454;630;817;796;136;562
1455;522;118;281;574;308
1456;440;758;629;817;555
1457;983;29;693;369;29
1458;981;618;530;235;724
1459;92;480;714;843;246
1460;973;252;406;153;592
1461;480;709;118;190;561
1462;285;763;701;814;215
1463;392;982;16;443;353
1464;307;902;526;670;756
1465;643;895;555;107;732
1466;118;120;96;646;784
1467;213;602;826;16;705
1468;695;436;629;191;380
1469;166;241;351;408;867
1470;666;259;530;963;513
1471;565;300;867;801;613
1472;589;295;730;685;147
1473;366;676;335;830;388
1474;730;442;499;743;675
1475;353;195;99;197;696
1476;327;953;39;690;792
1477;806;97;875;501;524
1478;959;654;392;127;277
1479;140;941;938;620;648
1480;175;43;307;742;131
1481;578;830;544;811;770
1482;951;493;939;873;863
1483;9;89;867;438;642
1484;899;258;896;381;998
1485;527;419;888;361;690
1486;215;820;994;712;658
1487;964;364;597;652;575
1488;968;770;663;327;476
1489;51;230;487;10;280
1490;128;789;955;472;360
1491;263;727;805;437;256
1492;491;942;464;585;673
1493;113;365;653;191;200
1494;762;416;575;74;767
1495;631;828;987;431;36
1496;418;107;973;341;795
1497;403;826;24;768;618
1498;127;21;233;878;978
1499;737;903;734;581;528
1500;552;154;412;872;538
1501;204;535;416;609;444
1502;628;271;388;493;433
1503;610;946;267;911;468
1504;689;53;801;469;549
1505;128;856;824;703;836
1506;500;791;236;100;828
1507;132;5;723;417;713
1508;777;288;297;621;308
1509;294;958;651;724;56
1510;782;669;290;514;186
1511;142;294;961;943;59
1512;446;712;741;73;234
1513;452;291;463;535;47
1514;898;435;865;597;220
1515;464;456;54;905;992
1516;406;276;479;850;615
1517;959;569;624;478;531
1518;657;590;486;121;273
1519;646;702;745;813;946
1520;509;843;443;780;90
1521;99;823;197;993;558
1522;450;478;20;541;816
1523;863;20;670;380;286
1524;880;893;273;147;720
1525;402;879;314;677;253
1526;628;790;78;920;716
1527;307;946;990;823;856
1528;353;367;902;594;63
1529;48;833;974;973;245
1530;622;67;794;599;939
1531;780;790;557;755;801
1532;973;528;371;723;331
1533;421;54;235;925;815
1534;999;613;394;499;188
1535;999;269;439;387;288
1536;22;589;764;408;194
1537;366;698;235;395;100
1538;729;216;830;868;558
1539;673;533;138;407;298
1540;279;10;796;719;206
1541;81;294;687;179;728
1542;352;217;767;853;68
1543;88;413;227;747;347
1544;813;253;719;732;898
1545;230;25;127;935;517
1546;764;518;480;104;576
1547;674;53;701;33;933
1548;386;368;278;307;947
1549;781;554;589;321;339
1550;161;31;916;319;948
1551;965;270;713;565;246
1552;635;821;907;604;885
1553;454;371;330;643;220
1554;978;739;444;819;415
1555;860;809;262;609;899
1556;65;488;841;519;853
1557;605;708;864;256;54
1558;932;301;58;757;922
1559;984;312;895;801;555
1560;628;622;482;446;588
1561;582;821;600;25;390
1562;725;120;494;251;78
1563;627;683;529;353;555
1564;690;411;235;863;734
1565;7;375;736;592;958
1566;5;604;861;449;989
1567;389;923;925;289;922
1568;596;372;793;475;280
1569;549;906;431;627;541
1570;803;415;474;620;876
1571;972;133;584;11;749
1572;655;215;396;359;910
1573;736;42;468;673;38
1574;280;95;83;314;708
1575;104;439;425;629;947
1576;49;23;791;558;809
1577;334;323;805;126;181
1578;45;845;110;228;539
1579;676;33;535;56;645
1580;735;726;47;955;114
1581;358;43;879;957;732
1582;598;736;133;6;860
1583;907;599;34;768;52
1584;836;24;470;541;870
1585;595;671;854;111;468
1586;942;297;532;755;180
1587;247;980;684;224;879
1588;114;704;72;5;556
1589;470;575;959;340;948
1590;367;135;21;320;957
1591;835;495;798;491;572
1592;371;365;634;249;541
1593;941;58;277;675;421
1594;145;938;988;980;95
1595;995;796;371;596;474
1596;178;551;678;376;769
1597;288;738;166;690;864
1598;502;586;116;391;175
1599;893;602;98;47;673
1600;61;609;956;304;402
1601;652;409;519;921;576
1602;759;345;437;846;198
1603;169;728;255;698;929
1604;246;554;938;130;717
1605;313;375;621;453;325
1606;199;456;563;811;544
1607;539;688;238;970;106
1608;591;414;435;177;382
1609;659;770;11;606;460
1610;152;573;205;693;503
1611;475;596;466;924;743
1612;966;576;921;765;716
1613;662;319;290;824;452
1614;623;674;735;884;130
1615;750;704;377;638;273
1616;365;987;699;538;698
1617;702;622;289;644;140
1618;288;653;535;915;937
1619;54;788;54;284;851
1620;289;769;34;94;132
1621;138;497;117;376;452
1622;763;989;750;82;981
1623;445;874;879;55;559
1624;755;942;414;847;296
1625;833;147;56;902;694
1626;585;548;896;511;309
1627;845;78;378;860;278
1628;70;492;556;326;629
1629;468;168;546;194;712
1630;931;944;852;680;790
1631;965;956;894;260;388
1632;64;506;486;90;134
1633;913;22;880;76;786
1634;59;510;505;506;749
1635;844;947;695;805;542
1636;950;151;899;245;242
1637;54;265;653;217;847
1638;757;708;642;44;343
1639;336;396;838;763;338
1640;178;57;749;815;576
1641;803;589;105;920;611
1642;959;860;970;648;365
1643;356;865;567;840;624
1644;241;111;389;217;16
1645;318;383;824;157;761
1646;220;413;32;495;96
1647;713;984;870;482;233
1648;591;742;678;298;867
1649;159;432;245;180;860
1650;690;501;565;547;637
1651;443;820;521;10;518
1652;488;121;133;353;482
1653;917;315;844;127;671
1654;612;255;155;29;999
1655;854;741;261;359;988
1656;685;418;850;704;437
1657;112;909;765;129;695
1658;354;795;285;380;76
1659;754;21;604;80;517
1660;387;762;719;494;110
1661;375;481;900;939;698
1662;514;38;451;916;892
1663;245;702;19;246;308
1664;291;52;5;286;822
1665;56;290;572;660;43
1666;871;446;969;968;488
1667;557;767;902;504;595
1668;843;830;307;56;57
1669;615;312;744;672;568
1670;593;406;573;837;364
1671;118;460;961;265;959
1672;750;445;832;93;601
1673;424;943;537;766;477
1674;546;263;138;875;351
1675;131;124;205;864;945
1676;651;367;703;904;877
1677;731;924;399;822;672
1678;848;415;64;193;11
1679;539;254;20;601;542
1680;174;467;223;335;462
1681;203;203;763;681;902
1682;55;624;682;456;771
1683;526;680;748;558;686
1684;83;509;571;655;250
1685;217;398;44;801;18
1686;75;921;401;355;341
1687;997;737;175;243;118
1688;470;163;118;683;547
1689;362;461;110;585;707
1690;990;970;793;180;934
1691;188;147;267;440;997
1692;399;252;90;103;681
1693;273;366;992;150;726
1694;622;961;211;458;328
1695;879;139;549;492;620
1696;162;231;420;951;932
1697;431;807;436;875;597
1698;165;224;399;737;248
1699;561;666;347;641;63
1700;183;705;853;60;91
1701;889;739;520;62;276
1702;453;535;579;63;693
1703;884;732;393;184;938
1704;329;466;112;540;433
1705;135;269;928;824;808
1706;388;71;652;895;914
1707;917;957;281;867;210
1708;791;626;670;680;172
1709;27;739;828;606;443
1710;746;94;931;771;325
1711;755;611;3;27;890
1712;532;161;162;586;368
1713;60;70;704;949;212
1714;296;759;168;84;531
1715;235;900;429;161;525
1716;131;621;294;557;758
1717;217;646;211;970;945
1718;207;78;148;237;702
1719;677;580;966;538;118
1720;349;778;330;154;70
1721;45;276;675;5;378
1722;276;974;522;579;791
1723;823;554;433;942;712
1724;955;949;270;100;457
1725;678;926;685;534;631
1726;818;808;790;999;690
1727;110;364;420;271;210
1728;973;339;317;917;902
1729;78;992;898;424;549
1730;753;270;894;107;357
1731;693;564;58;459;444
1732;300;936;206;187;393
1733;35;844;852;882;58
1734;69;813;253;210;641
1735;158;103;547;197;480
1736;9;413;994;874;261
1737;295;616;98;961;119
1738;778;129;570;629;141
1739;810;498;535;637;295
1740;866;912;817;583;200
1741;41;43;71;947;523
1742;286;685;424;332;73
1743;470;837;242;134;639
1744;510;305;450;606;16
1745;979;752;358;192;991
1746;242;58;114;363;778
1747;160;190;463;807;248
1748;307;827;112;335;253
1749;133;401;32;883;722
1750;368;946;751;277;662
1751;77;480;910;616;92
1752;479;388;800;116;834
1753;346;126;67;581;279
1754;194;799;638;378;573
1755;165;964;821;27;788
1756;170;256;388;626;992
1757;358;629;878;705;135
1758;729;174;993;846;306
1759;330;521;828;980;440
1760;639;19;437;346;876
1761;870;359;967;45;621
1762;957;673;28;708;150
1763;750;604;590;728;556
1764;149;461;132;98;99
1765;109;602;43;379;450
1766;381;714;332;627;882
1767;26;262;964;98;736
1768;873;396;952;830;429
1769;484;115;103;609;981
1770;791;530;312;90;579
1771;413;834;638;937;516
1772;516;682;223;526;362
1773;224;791;467;188;773
1774;149;50;355;192;930
1775;376;935;744;836;331
1776;231;439;707;783;4
1777;980;191;10;845;244
1778;470;793;993;611;45
1779;846;907;120;688;301
1780;615;534;116;354;274
1781;553;287;893;24;537
1782;70;536;195;296;427
1783;606;926;999;682;173
1784;196;911;384;563;612
1785;410;870;164;477;958
1786;997;29;209;849;304
1787;799;946;948;931;814
1788;212;325;250;575;183
1789;143;784;953;123;720
1790;733;968;481;278;190
1791;565;811;882;782;395
1792;34;607;667;37;320
1793;801;204;31;177;448
1794;536;914;595;37;841
1795;550;449;521;479;465
1796;754;204;521;822;129
1797;409;164;960;171;555
1798;536;539;157;284;923
1799;533;393;191;360;80
1800;778;919;181;11;232
1801;600;967;130;551;632
1802;902;608;553;829;969
1803;456;108;572;234;29
1804;162;533;964;138;723
1805;320;844;792;253;627
1806;664;296;74;268;593
1807;767;666;802;855;187
1808;517;33;410;637;165
1809;336;586;6;235;390
1810;886;81;727;748;463
1811;481;549;301;734;981
1812;945;291;308;305;410
1813;160;300;438;753;863
1814;196;934;416;685;54
1815;685;576;336;880;581
1816;385;174;861;268;232
1817;660;360;803;904;90
1818;237;143;740;603;190
1819;795;273;281;306;619
1820;665;956;500;395;502
1821;566;710;284;474;520
1822;425;96;50;754;919
1823;913;940;250;321;582
1824;781;963;385;644;679
1825;677;396;296;995;683
1826;192;975;905;413;406
1827;427;97;481;28;862
1828;992;554;763;976;715
1829;235;945;920;44;277
1830;997;503;758;961;565
1831;859;925;429;471;574
1832;731;482;694;535;601
1833;308;674;662;461;322
1834;968;827;211;905;633
1835;573;144;240;65;593
1836;356;549;588;555;570
1837;918;207;812;713;448
1838;498;217;118;471;653
1839;704;36;954;868;491
1840;277;725;213;775;243
1841;172;577;465;535;406
1842;209;405;35;933;753
1843;353;980;293;289;229
1844;39;612;809;47;218
1845;269;968;934;791;490
1846;625;608;704;875;569
1847;347;65;480;195;205
1848;460;139;463;387;569
1849;848;84;50;534;995
1850;310;742;330;407;344
1851;397;600;719;522;770
1852;100;53;313;973;901
1853;571;837;397;332;29
1854;779;576;995;111;684
1855;771;272;790;80;758
1856;153;657;409;356;316
1857;720;970;330;40;522
1858;353;189;314;641;906
1859;333;303;357;673;423
1860;836;842;641;712;990
1861;755;807;638;616;977
1862;686;426;143;875;926
1863;481;189;973;901;598
1864;841;540;960;707;925
1865;774;977;431;430;763
1866;643;473;753;495;568
1867;319;949;633;548;315
1868;376;105;327;611;432
1869;797;160;691;145;957
1870;542;723;849;589;91
1871;356;451;560;924;134
1872;61;46;652;139;544
1873;153;809;709;898;116
1874;276;761;341;590;173
1875;598;63;801;757;876
1876;77;394;917;598;606
1877;18;459;52;760;942
1878;331;614;309;406;444
1879;950;970;829;441;395
