table0_id;table1_id;table2_id;Amount
1542;1542;1542;453
1543;1543;1543;602
1544;1544;1544;905
1545;1545;1545;988
1546;1546;1546;589
1547;1547;1547;704
1548;1548;1548;914
1549;1549;1549;414
1550;1550;1550;370
1551;1551;1551;950
1552;1552;1552;892
1553;1553;1553;789
1554;1554;1554;328
1555;1555;1555;933
1556;1556;1556;873
1557;1557;1557;709
1558;1558;1558;704
1559;1559;1559;983
1560;1560;1560;357
1561;1561;1561;554
1562;1562;1562;946
1563;1563;1563;711
1564;1564;1564;342
1565;1565;1565;860
1566;1566;1566;393
1567;1567;1567;344
1568;1568;1568;687
1569;1569;1569;883
1570;1570;1570;427
1571;1571;1571;768
1572;1572;1572;308
1573;1573;1573;855
1574;1574;1574;697
1575;1575;1575;956
1576;1576;1576;732
1577;1577;1577;809
1578;1578;1578;659
1579;1579;1579;532
1580;1580;1580;412
1581;1581;1581;968
1582;1582;1582;728
1583;1583;1583;828
1584;1584;1584;791
1585;1585;1585;383
1586;1586;1586;904
1587;1587;1587;500
1588;1588;1588;795
1589;1589;1589;647
1590;1590;1590;394
1591;1591;1591;738
1592;1592;1592;491
1593;1593;1593;937
1594;1594;1594;417
1595;1595;1595;404
1596;1596;1596;684
1597;1597;1597;844
1598;1598;1598;484
1599;1599;1599;814
1600;1600;1600;840
1601;1601;1601;933
1602;1602;1602;805
1603;1603;1603;495
1604;1604;1604;630
1605;1605;1605;396
1606;1606;1606;560
1607;1607;1607;630
1608;1608;1608;384
1609;1609;1609;322
1610;1610;1610;575
1611;1611;1611;758
1612;1612;1612;979
1613;1613;1613;526
1614;1614;1614;687
1615;1615;1615;905
1616;1616;1616;856
1617;1617;1617;409
1618;1618;1618;406
1619;1619;1619;421
1620;1620;1620;628
1621;1621;1621;761
1622;1622;1622;822
1623;1623;1623;944
1624;1624;1624;915
1625;1625;1625;820
1626;1626;1626;559
1627;1627;1627;769
1628;1628;1628;792
1629;1629;1629;879
1630;1630;1630;813
1631;1631;1631;876
1632;1632;1632;309
1633;1633;1633;758
1634;1634;1634;516
1635;1635;1635;796
1636;1636;1636;495
1637;1637;1637;319
1638;1638;1638;989
1639;1639;1639;554
1640;1640;1640;971
1641;1641;1641;557
1642;1642;1642;647
1643;1643;1643;654
1644;1644;1644;705
1645;1645;1645;936
1646;1646;1646;321
1647;1647;1647;381
1648;1648;1648;758
1649;1649;1649;843
1650;1650;1650;780
1651;1651;1651;898
1652;1652;1652;914
1653;1653;1653;686
1654;1654;1654;311
1655;1655;1655;651
1656;1656;1656;704
1657;1657;1657;400
1658;1658;1658;579
1659;1659;1659;622
1660;1660;1660;884
1661;1661;1661;768
1662;1662;1662;945
1663;1663;1663;358
1664;1664;1664;719
1665;1665;1665;858
1666;1666;1666;626
1667;1667;1667;527
1668;1668;1668;777
1669;1669;1669;798
1670;1670;1670;953
1671;1671;1671;966
1672;1672;1672;531
1673;1673;1673;602
1674;1674;1674;809
1675;1675;1675;466
1676;1676;1676;457
1677;1677;1677;497
1678;1678;1678;776
1679;1679;1679;658
1680;1680;1680;544
1681;1681;1681;310
1682;1682;1682;697
1683;1683;1683;601
1684;1684;1684;384
1685;1685;1685;466
1686;1686;1686;742
1687;1687;1687;460
1688;1688;1688;336
1689;1689;1689;579
1690;1690;1690;798
1691;1691;1691;982
1692;1692;1692;300
1693;1693;1693;409
1694;1694;1694;496
1695;1695;1695;378
1696;1696;1696;732
1697;1697;1697;949
1698;1698;1698;777
1699;1699;1699;495
1700;1700;1700;519
1701;1701;1701;882
1702;1702;1702;920
1703;1703;1703;977
1704;1704;1704;894
1705;1705;1705;890
1706;1706;1706;975
1707;1707;1707;334
1708;1708;1708;641
1709;1709;1709;890
1710;1710;1710;686
1711;1711;1711;440
1712;1712;1712;994
1713;1713;1713;880
1714;1714;1714;313
1715;1715;1715;703
1716;1716;1716;588
1717;1717;1717;389
1718;1718;1718;568
1719;1719;1719;873
1720;1720;1720;401
1721;1721;1721;779
1722;1722;1722;476
1723;1723;1723;311
1724;1724;1724;943
1725;1725;1725;472
1726;1726;1726;615
1727;1727;1727;335
1728;1728;1728;877
1729;1729;1729;464
1730;1730;1730;925
1731;1731;1731;693
1732;1732;1732;623
1733;1733;1733;916
1734;1734;1734;769
1735;1735;1735;396
1736;1736;1736;925
1737;1737;1737;378
1738;1738;1738;682
1739;1739;1739;832
1740;1740;1740;721
1741;1741;1741;646
1742;1742;1742;405
1743;1743;1743;966
1744;1744;1744;397
1745;1745;1745;785
1746;1746;1746;661
1747;1747;1747;422
1748;1748;1748;320
1749;1749;1749;708
1750;1750;1750;455
1751;1751;1751;966
1752;1752;1752;505
1753;1753;1753;390
1754;1754;1754;888
1755;1755;1755;634
1756;1756;1756;788
1757;1757;1757;836
1758;1758;1758;405
1759;1759;1759;339
1760;1760;1760;709
1761;1761;1761;340
1762;1762;1762;746
1763;1763;1763;841
1764;1764;1764;420
1765;1765;1765;836
1766;1766;1766;878
1767;1767;1767;851
1768;1768;1768;752
1769;1769;1769;404
1770;1770;1770;603
1771;1771;1771;889
1772;1772;1772;690
1773;1773;1773;630
1774;1774;1774;958
1775;1775;1775;453
1776;1776;1776;829
1777;1777;1777;951
1778;1778;1778;533
1779;1779;1779;950
1780;1780;1780;539
1781;1781;1781;393
1782;1782;1782;519
1783;1783;1783;520
1784;1784;1784;580
1785;1785;1785;685
1786;1786;1786;970
1787;1787;1787;500
1788;1788;1788;317
1789;1789;1789;693
1790;1790;1790;764
1791;1791;1791;820
1792;1792;1792;695
1793;1793;1793;611
1794;1794;1794;707
1795;1795;1795;693
1796;1796;1796;378
1797;1797;1797;958
1798;1798;1798;499
1799;1799;1799;759
1800;1800;1800;902
1801;1801;1801;334
1802;1802;1802;875
1803;1803;1803;410
1804;1804;1804;843
1805;1805;1805;745
1806;1806;1806;977
1807;1807;1807;883
1808;1808;1808;506
1809;1809;1809;810
1810;1810;1810;305
1811;1811;1811;937
1812;1812;1812;870
1813;1813;1813;472
1814;1814;1814;818
1815;1815;1815;616
1816;1816;1816;658
1817;1817;1817;717
1818;1818;1818;616
1819;1819;1819;890
1820;1820;1820;447
1821;1821;1821;368
1822;1822;1822;955
1823;1823;1823;925
1824;1824;1824;681
1825;1825;1825;867
1826;1826;1826;946
1827;1827;1827;587
1828;1828;1828;330
1829;1829;1829;391
1830;1830;1830;909
1831;1831;1831;821
1832;1832;1832;908
1833;1833;1833;574
1834;1834;1834;402
1835;1835;1835;891
1836;1836;1836;309
1837;1837;1837;607
1838;1838;1838;833
1839;1839;1839;407
1840;1840;1840;353
1841;1841;1841;910
1842;1842;1842;626
1843;1843;1843;411
1844;1844;1844;319
1845;1845;1845;671
1846;1846;1846;328
1847;1847;1847;682
1848;1848;1848;428
1849;1849;1849;926
1850;1850;1850;687
1851;1851;1851;618
1852;1852;1852;504
1853;1853;1853;520
1854;1854;1854;498
1855;1855;1855;482
1856;1856;1856;751
1857;1857;1857;789
1858;1858;1858;679
1859;1859;1859;950
1860;1860;1860;492
1861;1861;1861;646
1862;1862;1862;759
1863;1863;1863;395
1864;1864;1864;625
1865;1865;1865;853
1866;1866;1866;437
1867;1867;1867;602
1868;1868;1868;579
1869;1869;1869;846
1870;1870;1870;489
1871;1871;1871;464
1872;1872;1872;444
1873;1873;1873;657
1874;1874;1874;502
1875;1875;1875;852
1876;1876;1876;413
1877;1877;1877;854
1878;1878;1878;880
1879;1879;1879;447
1880;1880;1880;668
1881;1881;1881;597
1882;1882;1882;458
1883;1883;1883;544
1884;1884;1884;693
1885;1885;1885;662
1886;1886;1886;461
1887;1887;1887;595
1888;1888;1888;752
1889;1889;1889;508
1890;1890;1890;449
1891;1891;1891;581
1892;1892;1892;908
1893;1893;1893;786
1894;1894;1894;613
1895;1895;1895;430
1896;1896;1896;916
1897;1897;1897;803
1898;1898;1898;590
1899;1899;1899;361
1900;1900;1900;434
1901;1901;1901;710
1902;1902;1902;803
1903;1903;1903;366
1904;1904;1904;443
1905;1905;1905;575
1906;1906;1906;407
1907;1907;1907;697
1908;1908;1908;628
1909;1909;1909;724
1910;1910;1910;452
1911;1911;1911;691
1912;1912;1912;377
1913;1913;1913;858
1914;1914;1914;343
1915;1915;1915;975
1916;1916;1916;819
1917;1917;1917;425
1918;1918;1918;901
1919;1919;1919;839
1920;1920;1920;751
1921;1921;1921;618
1922;1922;1922;666
1923;1923;1923;417
1924;1924;1924;762
1925;1925;1925;744
1926;1926;1926;734
1927;1927;1927;613
1928;1928;1928;722
1929;1929;1929;563
1930;1930;1930;760
1931;1931;1931;313
1932;1932;1932;695
1933;1933;1933;829
1934;1934;1934;354
1935;1935;1935;749
1936;1936;1936;822
1937;1937;1937;328
1938;1938;1938;696
1939;1939;1939;456
1940;1940;1940;719
1941;1941;1941;501
1942;1942;1942;769
1943;1943;1943;897
1944;1944;1944;739
1945;1945;1945;792
1946;1946;1946;826
1947;1947;1947;312
1948;1948;1948;422
1949;1949;1949;431
1950;1950;1950;365
1951;1951;1951;318
1952;1952;1952;539
1953;1953;1953;408
1954;1954;1954;533
1955;1955;1955;825
1956;1956;1956;845
1957;1957;1957;663
1958;1958;1958;924
1959;1959;1959;330
1960;1960;1960;549
1961;1961;1961;379
1962;1962;1962;879
1963;1963;1963;710
1964;1964;1964;582
1965;1965;1965;918
1966;1966;1966;329
1967;1967;1967;421
1968;1968;1968;823
1969;1969;1969;889
1970;1970;1970;994
1971;1971;1971;579
1972;1972;1972;636
1973;1973;1973;353
1974;1974;1974;816
1975;1975;1975;377
1976;1976;1976;400
1977;1977;1977;793
1978;1978;1978;913
1979;1979;1979;652
1980;1980;1980;742
1981;1981;1981;484
1982;1982;1982;328
1983;1983;1983;653
1984;1984;1984;931
1985;1985;1985;675
1986;1986;1986;481
1987;1987;1987;389
1988;1988;1988;333
1989;1989;1989;407
1990;1990;1990;942
1991;1991;1991;392
1992;1992;1992;751
1993;1993;1993;354
1994;1994;1994;674
1995;1995;1995;775
1996;1996;1996;442
1997;1997;1997;506
1998;1998;1998;690
1999;1999;1999;858
2000;2000;2000;687
2001;2001;2001;365
2002;2002;2002;443
2003;2003;2003;677
2004;2004;2004;740
2005;2005;2005;588
2006;2006;2006;601
2007;2007;2007;930
2008;2008;2008;907
2009;2009;2009;658
2010;2010;2010;913
2011;2011;2011;772
2012;2012;2012;753
2013;2013;2013;369
2014;2014;2014;815
2015;2015;2015;346
2016;2016;2016;469
2017;2017;2017;524
2018;2018;2018;360
2019;2019;2019;740
2020;2020;2020;812
2021;2021;2021;902
2022;2022;2022;516
2023;2023;2023;986
2024;2024;2024;532
2025;2025;2025;643
2026;2026;2026;306
2027;2027;2027;807
2028;2028;2028;385
2029;2029;2029;612
2030;2030;2030;429
2031;2031;2031;879
2032;2032;2032;710
2033;2033;2033;578
2034;2034;2034;333
2035;2035;2035;625
2036;2036;2036;446
2037;2037;2037;429
2038;2038;2038;669
2039;2039;2039;521
2040;2040;2040;796
2041;2041;2041;586
2042;2042;2042;851
2043;2043;2043;600
2044;2044;2044;327
2045;2045;2045;470
2046;2046;2046;969
2047;2047;2047;761
2048;2048;2048;437
2049;2049;2049;730
2050;2050;2050;784
2051;2051;2051;778
2052;2052;2052;722
2053;2053;2053;302
2054;2054;2054;992
2055;2055;2055;444
2056;2056;2056;655
2057;2057;2057;309
2058;2058;2058;730
2059;2059;2059;687
2060;2060;2060;876
2061;2061;2061;989
2062;2062;2062;579
2063;2063;2063;607
2064;2064;2064;856
2065;2065;2065;856
2066;2066;2066;420
2067;2067;2067;367
2068;2068;2068;721
2069;2069;2069;353
2070;2070;2070;525
2071;2071;2071;712
2072;2072;2072;917
2073;2073;2073;600
2074;2074;2074;939
2075;2075;2075;835
2076;2076;2076;826
2077;2077;2077;874
2078;2078;2078;376
2079;2079;2079;732
2080;2080;2080;499
2081;2081;2081;324
2082;2082;2082;305
2083;2083;2083;909
2084;2084;2084;802
2085;2085;2085;543
2086;2086;2086;595
2087;2087;2087;783
2088;2088;2088;851
2089;2089;2089;313
2090;2090;2090;662
2091;2091;2091;909
2092;2092;2092;313
2093;2093;2093;954
2094;2094;2094;751
2095;2095;2095;958
2096;2096;2096;813
2097;2097;2097;681
2098;2098;2098;347
2099;2099;2099;634
2100;2100;2100;976
2101;2101;2101;900
2102;2102;2102;917
2103;2103;2103;725
2104;2104;2104;763
2105;2105;2105;823
2106;2106;2106;779
2107;2107;2107;341
2108;2108;2108;984
2109;2109;2109;489
2110;2110;2110;628
2111;2111;2111;482
2112;2112;2112;792
2113;2113;2113;450
2114;2114;2114;384
2115;2115;2115;893
2116;2116;2116;712
2117;2117;2117;359
2118;2118;2118;531
2119;2119;2119;464
2120;2120;2120;492
2121;2121;2121;321
2122;2122;2122;387
2123;2123;2123;730
2124;2124;2124;439
2125;2125;2125;548
2126;2126;2126;613
2127;2127;2127;391
2128;2128;2128;683
2129;2129;2129;738
2130;2130;2130;474
2131;2131;2131;333
2132;2132;2132;415
2133;2133;2133;414
2134;2134;2134;434
2135;2135;2135;966
2136;2136;2136;926
2137;2137;2137;668
2138;2138;2138;791
2139;2139;2139;914
2140;2140;2140;375
2141;2141;2141;688
2142;2142;2142;704
2143;2143;2143;998
2144;2144;2144;813
2145;2145;2145;320
2146;2146;2146;675
2147;2147;2147;974
2148;2148;2148;777
2149;2149;2149;558
2150;2150;2150;472
2151;2151;2151;720
2152;2152;2152;863
2153;2153;2153;609
2154;2154;2154;960
2155;2155;2155;757
2156;2156;2156;771
2157;2157;2157;912
2158;2158;2158;743
2159;2159;2159;869
2160;2160;2160;583
2161;2161;2161;646
2162;2162;2162;775
2163;2163;2163;351
2164;2164;2164;934
2165;2165;2165;380
2166;2166;2166;776
2167;2167;2167;331
2168;2168;2168;825
2169;2169;2169;483
2170;2170;2170;603
2171;2171;2171;621
2172;2172;2172;407
2173;2173;2173;753
2174;2174;2174;901
2175;2175;2175;666
2176;2176;2176;689
2177;2177;2177;945
2178;2178;2178;309
2179;2179;2179;797
2180;2180;2180;713
2181;2181;2181;416
2182;2182;2182;988
2183;2183;2183;339
2184;2184;2184;608
2185;2185;2185;512
2186;2186;2186;871
2187;2187;2187;359
2188;2188;2188;541
2189;2189;2189;374
2190;2190;2190;869
2191;2191;2191;703
2192;2192;2192;603
2193;2193;2193;989
2194;2194;2194;647
2195;2195;2195;396
2196;2196;2196;951
2197;2197;2197;685
2198;2198;2198;610
2199;2199;2199;419
2200;2200;2200;939
2201;2201;2201;984
2202;2202;2202;309
2203;2203;2203;998
2204;2204;2204;736
2205;2205;2205;629
2206;2206;2206;995
2207;2207;2207;925
2208;2208;2208;633
2209;2209;2209;369
2210;2210;2210;977
2211;2211;2211;328
2212;2212;2212;794
2213;2213;2213;936
2214;2214;2214;498
2215;2215;2215;924
2216;2216;2216;880
2217;2217;2217;301
2218;2218;2218;552
2219;2219;2219;988
2220;2220;2220;847
2221;2221;2221;676
2222;2222;2222;943
2223;2223;2223;812
2224;2224;2224;557
2225;2225;2225;570
2226;2226;2226;648
2227;2227;2227;563
2228;2228;2228;917
2229;2229;2229;722
2230;2230;2230;839
2231;2231;2231;495
2232;2232;2232;384
2233;2233;2233;936
2234;2234;2234;610
2235;2235;2235;992
2236;2236;2236;853
2237;2237;2237;776
2238;2238;2238;503
2239;2239;2239;746
2240;2240;2240;668
2241;2241;2241;962
2242;2242;2242;885
2243;2243;2243;617
2244;2244;2244;493
2245;2245;2245;530
2246;2246;2246;594
2247;2247;2247;457
2248;2248;2248;802
2249;2249;2249;488
2250;2250;2250;779
2251;2251;2251;427
2252;2252;2252;696
2253;2253;2253;692
2254;2254;2254;560
2255;2255;2255;874
2256;2256;2256;548
2257;2257;2257;407
2258;2258;2258;591
2259;2259;2259;955
2260;2260;2260;507
2261;2261;2261;946
2262;2262;2262;313
2263;2263;2263;805
2264;2264;2264;330
2265;2265;2265;981
2266;2266;2266;824
2267;2267;2267;709
2268;2268;2268;815
2269;2269;2269;496
2270;2270;2270;555
2271;2271;2271;703
2272;2272;2272;333
2273;2273;2273;955
2274;2274;2274;526
2275;2275;2275;740
2276;2276;2276;745
2277;2277;2277;779
2278;2278;2278;757
2279;2279;2279;927
2280;2280;2280;851
2281;2281;2281;791
2282;2282;2282;769
2283;2283;2283;925
2284;2284;2284;775
2285;2285;2285;726
2286;2286;2286;401
2287;2287;2287;891
2288;2288;2288;553
2289;2289;2289;882
2290;2290;2290;815
2291;2291;2291;691
2292;2292;2292;993
2293;2293;2293;497
2294;2294;2294;491
2295;2295;2295;413
2296;2296;2296;977
2297;2297;2297;716
2298;2298;2298;309
2299;2299;2299;344
2300;2300;2300;763
2301;2301;2301;407
2302;2302;2302;748
2303;2303;2303;822
2304;2304;2304;603
2305;2305;2305;508
2306;2306;2306;531
2307;2307;2307;765
2308;2308;2308;571
2309;2309;2309;531
2310;2310;2310;610
2311;2311;2311;669
2312;2312;2312;638
2313;2313;2313;364
2314;2314;2314;456
2315;2315;2315;400
2316;2316;2316;386
2317;2317;2317;886
2318;2318;2318;527
2319;2319;2319;384
2320;2320;2320;348
2321;2321;2321;858
2322;2322;2322;670
2323;2323;2323;393
2324;2324;2324;983
2325;2325;2325;857
2326;2326;2326;341
2327;2327;2327;437
2328;2328;2328;374
2329;2329;2329;868
2330;2330;2330;774
2331;2331;2331;834
2332;2332;2332;731
2333;2333;2333;702
2334;2334;2334;652
2335;2335;2335;677
2336;2336;2336;962
2337;2337;2337;439
2338;2338;2338;767
2339;2339;2339;308
2340;2340;2340;314
2341;2341;2341;575
2342;2342;2342;354
2343;2343;2343;736
2344;2344;2344;934
2345;2345;2345;829
2346;2346;2346;341
2347;2347;2347;449
2348;2348;2348;593
2349;2349;2349;420
2350;2350;2350;911
2351;2351;2351;701
2352;2352;2352;495
2353;2353;2353;772
2354;2354;2354;707
2355;2355;2355;824
2356;2356;2356;472
2357;2357;2357;503
2358;2358;2358;815
2359;2359;2359;917
2360;2360;2360;904
2361;2361;2361;550
2362;2362;2362;561
2363;2363;2363;694
2364;2364;2364;977
2365;2365;2365;920
2366;2366;2366;737
2367;2367;2367;845
2368;2368;2368;745
2369;2369;2369;610
2370;2370;2370;407
2371;2371;2371;570
2372;2372;2372;897
2373;2373;2373;955
2374;2374;2374;907
2375;2375;2375;562
2376;2376;2376;661
2377;2377;2377;741
2378;2378;2378;783
2379;2379;2379;403
2380;2380;2380;676
2381;2381;2381;899
2382;2382;2382;425
2383;2383;2383;419
2384;2384;2384;611
2385;2385;2385;575
2386;2386;2386;512
2387;2387;2387;545
2388;2388;2388;899
2389;2389;2389;653
2390;2390;2390;701
2391;2391;2391;550
2392;2392;2392;817
2393;2393;2393;332
2394;2394;2394;552
2395;2395;2395;522
2396;2396;2396;978
2397;2397;2397;864
2398;2398;2398;895
2399;2399;2399;656
2400;2400;2400;324
2401;2401;2401;576
2402;2402;2402;562
2403;2403;2403;696
2404;2404;2404;875
2405;2405;2405;385
2406;2406;2406;553
2407;2407;2407;927
2408;2408;2408;841
2409;2409;2409;977
2410;2410;2410;805
2411;2411;2411;570
2412;2412;2412;979
2413;2413;2413;624
2414;2414;2414;666
2415;2415;2415;475
2416;2416;2416;709
2417;2417;2417;514
2418;2418;2418;665
2419;2419;2419;951
2420;2420;2420;684
2421;2421;2421;760
2422;2422;2422;392
2423;2423;2423;806
2424;2424;2424;507
2425;2425;2425;924
2426;2426;2426;817
2427;2427;2427;494
2428;2428;2428;318
2429;2429;2429;519
2430;2430;2430;846
2431;2431;2431;547
2432;2432;2432;972
2433;2433;2433;382
2434;2434;2434;874
2435;2435;2435;877
2436;2436;2436;857
2437;2437;2437;709
2438;2438;2438;624
2439;2439;2439;491
2440;2440;2440;548
2441;2441;2441;769
2442;2442;2442;356
2443;2443;2443;863
2444;2444;2444;981
2445;2445;2445;527
2446;2446;2446;436
2447;2447;2447;760
2448;2448;2448;699
2449;2449;2449;516
2450;2450;2450;314
2451;2451;2451;620
2452;2452;2452;765
2453;2453;2453;692
2454;2454;2454;612
2455;2455;2455;882
2456;2456;2456;401
2457;2457;2457;409
2458;2458;2458;572
2459;2459;2459;824
2460;2460;2460;428
2461;2461;2461;911
2462;2462;2462;981
2463;2463;2463;703
2464;2464;2464;478
2465;2465;2465;896
2466;2466;2466;691
2467;2467;2467;748
2468;2468;2468;957
2469;2469;2469;767
2470;2470;2470;453
2471;2471;2471;797
2472;2472;2472;495
2473;2473;2473;486
2474;2474;2474;998
2475;2475;2475;715
2476;2476;2476;526
2477;2477;2477;482
2478;2478;2478;493
2479;2479;2479;401
2480;2480;2480;604
2481;2481;2481;434
2482;2482;2482;577
2483;2483;2483;900
2484;2484;2484;932
2485;2485;2485;460
2486;2486;2486;861
2487;2487;2487;620
2488;2488;2488;899
2489;2489;2489;750
2490;2490;2490;659
2491;2491;2491;580
2492;2492;2492;433
2493;2493;2493;523
2494;2494;2494;781
2495;2495;2495;951
2496;2496;2496;401
2497;2497;2497;961
2498;2498;2498;815
2499;2499;2499;844
2500;2500;2500;952
2501;2501;2501;734
2502;2502;2502;568
2503;2503;2503;427
2504;2504;2504;652
2505;2505;2505;984
2506;2506;2506;616
2507;2507;2507;770
2508;2508;2508;790
2509;2509;2509;835
2510;2510;2510;598
2511;2511;2511;521
2512;2512;2512;578
2513;2513;2513;849
2514;2514;2514;520
2515;2515;2515;530
2516;2516;2516;877
2517;2517;2517;549
2518;2518;2518;337
2519;2519;2519;863
2520;2520;2520;396
2521;2521;2521;494
2522;2522;2522;509
2523;2523;2523;663
2524;2524;2524;903
2525;2525;2525;714
2526;2526;2526;702
2527;2527;2527;455
2528;2528;2528;953
2529;2529;2529;447
2530;2530;2530;883
2531;2531;2531;757
2532;2532;2532;869
2533;2533;2533;639
2534;2534;2534;666
2535;2535;2535;844
2536;2536;2536;518
2537;2537;2537;767
2538;2538;2538;659
2539;2539;2539;506
2540;2540;2540;306
2541;2541;2541;722
